iter	Logloss
668	0.0004065549151
669	0.0004065485686
670	0.0004065475532
671	0.0004065548305
672	0.0004065548305
673	0.0004065496687
674	0.0004065437029
675	0.0004065437029
676	0.0004065437029
677	0.0004065369756
678	0.0004065437452
679	0.0004065315599
680	0.000406533083
681	0.000406533083
682	0.0004065285981
683	0.0004065278789
684	0.0004065321522
685	0.0004065280058
686	0.0004065264403
687	0.0004065224208
688	0.0004065138742
689	0.0004065093469
690	0.0004065097277
691	0.0004065021965
692	0.0004065021965
693	0.0004065071468
694	0.0004065112509
695	0.0004065029581
696	0.0004064971193
697	0.0004064971193
698	0.00040649695
699	0.00040649695
700	0.0004064914497
701	0.0004064868379
702	0.000406492042
703	0.0004064864148
704	0.0004064864148
705	0.0004064873456
706	0.0004064807875
707	0.0004064829876
708	0.0004064749064
709	0.0004064717331
710	0.0004064698714
711	0.0004064709292
712	0.0004064601401
713	0.000406456036
714	0.0004064587861
715	0.0004064495625
716	0.0004064495625
717	0.0004064517626
718	0.0004064394926
719	0.0004064405927
720	0.0004064345
721	0.0004064382233
722	0.0004064333999
723	0.0004064268419
724	0.0004064268419
725	0.0004064272226
726	0.000406422907
727	0.0004064299305
728	0.000406420453
729	0.0004064304382
730	0.0004064174067
731	0.0004064220185
732	0.0004064220185
733	0.0004064146565
734	0.0004064190568
735	0.0004064190568
736	0.0004064190568
737	0.0004064064906
738	0.0004064091985
739	0.0004064091985
740	0.0004064091985
741	0.0004064091985
742	0.0004063966323
743	0.0004064066175
744	0.0004064067445
745	0.0004064062367
746	0.0004063943052
747	0.0004063996786
748	0.0004063887203
749	0.0004063887203
750	0.0004063839392
751	0.0004063888049
752	0.0004063888049
753	0.0004063833045
754	0.0004063820775
755	0.0004063856739
756	0.0004063814006
757	0.0004063812313
758	0.0004063812313
759	0.000406378185
760	0.0004063709499
761	0.0004063763657
762	0.0004063740386
763	0.0004063739117
764	0.0004063673959
765	0.0004063693421
766	0.000406367692
767	0.000406367692
768	0.0004063623609
769	0.0004063623609
770	0.0004063648573
771	0.0004063547028
772	0.0004063547028
773	0.0004063521642
774	0.0004063541951
775	0.000406340825
776	0.0004063394711
777	0.0004063391326
778	0.0004063470869
779	0.0004063397249
780	0.0004063387941
781	0.0004063356208
782	0.0004063281319
783	0.0004063231393
784	0.0004063193737
785	0.0004063134079
786	0.0004063100231
787	0.0004063093461
788	0.0004063062998
789	0.0004063016033
790	0.0004063035073
791	0.0004062938606
792	0.0004062888256
793	0.0004062851446
794	0.0004062828176
795	0.0004062730439
796	0.0004062729593
797	0.0004062687282
798	0.0004062644126
799	0.0004062673743
800	0.0004062643703
801	0.0004062587007
802	0.0004062478693
803	0.0004062523965
804	0.0004062463038
805	0.0004062461768
806	0.0004062417766
807	0.0004062427497
808	0.000406237884
809	0.0004062337799
810	0.0004062340761
811	0.0004062395764
812	0.0004062297181
813	0.0004062280257
814	0.000406217702
815	0.0004062209176
816	0.0004062138941
817	0.0004062130479
818	0.0004062097054
819	0.000406202978
820	0.0004062046704
821	0.0004061952775
822	0.0004061865616
823	0.000406191385
824	0.000406189608
825	0.0004061827114
826	0.0004061802997
827	0.0004061720069
828	0.0004061725569
829	0.0004061619793
830	0.0004061628678
831	0.0004061499209
832	0.0004061549981
833	0.0004061453514
834	0.0004061434051
835	0.0004061400203
836	0.0004061418396
837	0.0004061382432
838	0.0004061298235
839	0.0004061278349
840	0.0004061260156
841	0.0004061193729
842	0.0004061174266
843	0.0004061140418
844	0.0004061119685
845	0.0004060976677
846	0.0004061010102
847	0.0004060953829
848	0.000406094579
849	0.0004060967368
850	0.0004060830706
851	0.0004060846784
852	0.0004060825206
853	0.000406067585
854	0.0004060623386
855	0.0004060685159
856	0.0004060536226
857	0.0004060452875
858	0.0004060480377
859	0.0004060372909
860	0.0004060318328
861	0.0004060218899
862	0.0004060070813
863	0.0004059987885
864	0.0004059947267
865	0.000405992315
866	0.0004059892687
867	0.0004059768717
868	0.0004059766179
869	0.0004059766179
870	0.0004059655326
871	0.000405957409
872	0.0004059457737
873	0.0004059446313
874	0.0004059446313
875	0.0004059326998
876	0.0004059291457
877	0.0004059291457
878	0.0004059215299
879	0.0004059107407
880	0.0004059107407
881	0.0004059107407
882	0.0004059054942
883	0.0004058952975
884	0.0004058801504
885	0.00040587465
886	0.0004058639032
887	0.0004058606453
888	0.0004058485446
889	0.0004058390671
890	0.0004058364861
891	0.0004058364861
892	0.0004058237084
893	0.0004058199428
894	0.0004058081382
895	0.0004058053881
896	0.0004058053881
897	0.0004057945143
898	0.0004057874062
899	0.0004057811443
900	0.0004057712436
901	0.0004057656164
902	0.0004057647702
903	0.0004057569005
904	0.0004057411187
905	0.0004057335029
906	0.0004057207675
907	0.000405709936
908	0.0004057072705
909	0.0004057039279
910	0.0004057110784
911	0.0004056947466
912	0.0004056991892
913	0.000405698893
914	0.0004056931388
915	0.000405692885
916	0.000405692885
917	0.0004056955082
918	0.0004056861999
919	0.0004056911925
920	0.0004056913618
921	0.000405692885
922	0.000405687977
923	0.0004056829843
924	0.0004056837459
925	0.0004056839152
926	0.0004056753685
927	0.0004056844229
928	0.0004056773148
929	0.0004056714336
930	0.0004056721106
931	0.0004056718144
932	0.0004056661872
933	0.0004056611522
934	0.0004056667372
935	0.0004056686835
936	0.0004056694027
937	0.0004056601791
938	0.0004056597983
939	0.0004056549749
940	0.0004056552711
941	0.0004056559481
942	0.0004056555673
943	0.0004056512939
944	0.000405653621
945	0.000405648036
946	0.0004056500246
947	0.000405643805
948	0.0004056486284
949	0.0004056401663
950	0.0004056448628
951	0.0004056427472
952	0.0004056366546
953	0.0004056318735
954	0.0004056245115
955	0.0004056193496
956	0.0004056282348
957	0.0004056258654
958	0.0004056165572
959	0.000405618715
960	0.0004056130031
961	0.0004056152032
962	0.0004056053872
963	0.0004056112261
964	0.0004056094913
965	0.0004056159225
966	0.0004055973483
967	0.0004055980253
968	0.0004055969252
969	0.0004055921441
970	0.0004055901978
971	0.000405585586
972	0.0004055895632
973	0.0004055945135
974	0.0004055890978
975	0.0004055870246
976	0.0004055883785
977	0.0004055857553
978	0.0004055744161
979	0.0004055785625
980	0.0004055821589
981	0.000405570989
982	0.0004055791549
983	0.0004055657002
984	0.0004055628231
985	0.0004055517378
986	0.0004055542764
987	0.0004055540225
988	0.0004055464913
989	0.0004055413294
990	0.0004055415833
991	0.000405542768
992	0.0004055247438
993	0.0004055288902
994	0.0004055223744
995	0.0004055229245
996	0.0004055248284
997	0.0004055265208
998	0.0004055057888
999	0.0004055038425
